0.0007146069873564377,0.000919882164072614,0.0008399554702614655,125
0.005077681673272885,0.006379403316630175,0.0054759376545443885,250
0.02738475446309893,0.03558870753482076,0.029080189892482386,375
0.0724062513406771,0.09769718259842008,0.07797737236854024,500
0.09304524213254858,0.13204846189633715,0.09927368820110039,625
0.11930514946451548,0.16540138556078574,0.12503577173324273,750
0.1384015737915801,0.1780756188052927,0.14758630218936103,875
0.14677827541788435,0.17403225873102118,0.16288809351508246,1000
0.15349103122340715,0.1869095803002691,0.1704123549585544,1125
0.19956305609752503,0.24616921907575554,0.21865166244962012,1250
0.21367979412929475,0.2533869636860942,0.23632432637653578,1375
0.2350667588300816,0.2759115360229491,0.26061503768781386,1500
0.13720281394600847,0.15417149041817937,0.1547430606338115,1625
0.1870498393003658,0.21066204761805116,0.21306747582834698,1750
0.13720411456062823,0.1530658471402529,0.1567712097060121,1875
0.18063052999839782,0.20483012051753227,0.20177715162850204,2000
0.20038578249253505,0.2271730298672944,0.22217699376524833,2125
0.21108893904063314,0.23918003317344888,0.23564061553328394,2250
0.20456037530360843,0.23273797868104104,0.22656836048911674,2375
0.16121276589367214,0.1848255985316658,0.1769546959171442,2500
0.21702725714218843,0.24360923548888824,0.24452059634869294,2625
0.15743923506740376,0.1790442927916458,0.17379036522622318,2750
0.17413374015997848,0.19502829470582,0.19445027504020734,2875
0.18585162231460253,0.21169160641634724,0.203488034277854,3000
0.1978315016126829,0.22349890660710733,0.21866081830497705,3125
0.144820637490882,0.16591471429064267,0.16118638724203216,3250
0.18820809384505857,0.21318001878045634,0.20794158928805206,3375
0.18427303191634398,0.20758227032044949,0.20300873395441732,3500
0.2263423814645482,0.25512028517283025,0.25149223556653716,3625
0.20920604631782314,0.2428474399864415,0.22896403264710155,3750
0.2306545827707462,0.2655079347377183,0.2517245730126641,3875
0.20394176559993796,0.23181282683721402,0.22407000002539848,4000
0.1745646626343365,0.19883817669339507,0.19375682171651323,4125
0.21427118139149404,0.2421347373309235,0.23643183764038958,4250
0.26578612308730964,0.3001495289805891,0.29447583345852846,4375
0.22208957674847024,0.2509919974651419,0.24365347246394795,4500
0.18907021987311634,0.21192948054047764,0.21185320652730597,4625
0.19987238787115022,0.22978583579115275,0.21848540541270958,4750
0.24075228319468045,0.2759497312946682,0.2619888197917166,4875
0.21726001017000737,0.24317904409522076,0.24297073307800082,5000
0.22123892400759052,0.25343374920522355,0.2417011533679039,5125
0.1937880367648711,0.22524845960137008,0.2107266064033933,5250
0.20099655467845487,0.22585224312645752,0.22173422981769147,5375
0.2389712157283993,0.27040792341384007,0.261759133573615,5500
0.23343142089134541,0.27171657973703417,0.25452417265816907,5625
0.25559480724185185,0.28875372629544976,0.2827142197786823,5750
0.2497341614313939,0.28019099888746424,0.277564480941116,5875
0.3320737137169793,0.37303090286225954,0.3681551019820992,6000
0.24443476131148884,0.27287149033123814,0.2732366378729125,6125
0.2968256899578402,0.3335600082512196,0.32940617426136626,6250
0.3056094871379485,0.3435362093356115,0.3382616589766733,6375
0.3170855988454026,0.3606730552474271,0.34681757142076447,6500
0.2307292432383891,0.25991113020501067,0.2563525535321028,6625
0.352764939045967,0.3959032536764692,0.38977029988644757,6750
0.303816557786296,0.3440755202745719,0.33304420376223964,6875
0.33619438324694517,0.3766798431387727,0.3726728252241589,7000
0.3002976820717919,0.33275436007454445,0.33719526881863326,7125
0.3315709942367177,0.36908536698907674,0.37122413849053787,7250
0.26433094155930176,0.2974114206614852,0.2918620366166527,7375
0.29887474340763365,0.33120971376591035,0.33319089547270286,7500
0.29539198671479255,0.3336225768390525,0.32455756766358035,7625
0.288224808198156,0.32239992860529004,0.3168258705096448,7750
0.31009444526367486,0.35220980165628807,0.34075592871970706,7875
0.3026379325343025,0.33997219606304163,0.33503745102953475,8000
0.3163386370364163,0.3550681344736234,0.3484011216402872,8125
0.35574473616758906,0.39420359537039845,0.3961653541692726,8250
0.3808975166084499,0.43055450242371324,0.4179362348315048,8375
0.316315938252678,0.3531276404019268,0.3530863180040166,8500
0.316196661457231,0.3515028728263324,0.34981440587389084,8625
0.337191379041419,0.37948140945581094,0.3686262606902281,8750
0.4211471818220244,0.4783145903547466,0.4566119615302592,8875
0.3429142434961137,0.388445487252283,0.37072613756122225,9000
0.3089425169644595,0.34592387975905875,0.34140296389950536,9125
0.3513241462801522,0.40342276658927384,0.3819542345656183,9250
0.3272438950791296,0.36401863577310023,0.3642921316432848,9375
0.29870727028059996,0.3386557344474861,0.32584876928685114,9500
0.41838629503596286,0.46385170208805965,0.46260806490802525,9625
0.3357068326316439,0.3726371498950698,0.37086914717385366,9750
0.3729540134749789,0.4125226406768436,0.41858264821789337,9875
0.2856183640758198,0.3175323711079925,0.3168101210813082,10000
0.38985449622457996,0.4367117033168104,0.42544067750096143,10125
0.3657673139417401,0.40432467945790723,0.41038972316124833,10250
0.4124281156924191,0.4573144977563504,0.4575511299164451,10375
0.4626322691228752,0.5169003601614155,0.5068362259734674,10500
0.41128095518062807,0.4601424201704301,0.4488208289638604,10625
0.39331066461770436,0.4342027397996353,0.43323168529600065,10750
0.414776295629445,0.4671485134038539,0.45301390902334876,10875
0.4063270375949034,0.4525473883360452,0.44943265324523746,11000
0.40908762004325433,0.45787122357094856,0.45048045331160336,11125
0.3467496525940555,0.3851424604403088,0.3824829650668527,11250
0.3392998499218055,0.38101046131914584,0.36997758978234774,11375
0.3892435039657157,0.42748588809865024,0.4297327528137484,11500
0.3847457634587071,0.42856509237861606,0.42413051904142773,11625
0.4166196210200734,0.45755242813259084,0.46882630777298834,11750
0.39878312305013425,0.43956162119785175,0.4385228420538091,11875
